component,consolidated_name,component_size,austraits_trait_name,bien_trait_name,gift_trait_name,try_trait_id
522,Branch carbon (C) content per branch dry mass,1,NA,NA,NA,447
523,Branch copper (Cu) content per branch dry mass,1,NA,NA,NA,2974
524,Branch cross-sectional fraction of bark,1,NA,NA,NA,3386
525,Branch cross-sectional fraction of conduits (vessels),1,NA,NA,NA,3066
526,Branch cross-sectional fraction of fiber,1,NA,NA,NA,3067
527,Branch cross-sectional fraction of parenchyma,1,NA,NA,NA,3065
528,Branch cross-sectional fraction of pith,1,NA,NA,NA,3387
529,Branch cross-sectional fraction of xylem,1,NA,NA,NA,3388
530,Branch diameter,1,NA,NA,NA,3404
531,Branch dry mass,1,NA,NA,NA,3389
532,Branch dry mass per ground area,1,NA,NA,NA,448
533,"Branch emergences (pubescence, hairs, spines, thorns)",1,NA,NA,NA,3625
534,Branch inner bark thickness,1,NA,NA,NA,3844
535,Branch iron (Fe) content per branch dry mass,1,NA,NA,NA,2975
536,Branch length,1,NA,NA,NA,3360
537,Branch length to start of foliage,1,NA,NA,NA,3499
538,Branch magnesium (Mg) content per branch dry mass,1,NA,NA,NA,2976
539,Branch manganese (Mn) content per branch dry mass,1,NA,NA,NA,2977
540,Branch nitrogen (N) content per branch dry mass,1,NA,NA,NA,450
541,Branch nitrogen (N) content per branch dry mass per leaf nitrogen (N) content per leaf dry mass (bra,1,NA,NA,NA,443
542,Branch nitrogen (N) content per ground area,1,NA,NA,NA,451
543,Branch number of fruits (fruits per branch),1,NA,NA,NA,3607
544,Branch number of leaves (leaves per branch),1,NA,NA,NA,3606
545,Branch number of secondary branches at first branching,1,NA,NA,NA,861
546,Branch number per height along the shoot axis,1,NA,NA,NA,862
547,Branch outer bark thickness,1,NA,NA,NA,3845
548,Branch phosphorus (P) content per branch dry mass ,1,NA,NA,NA,863
549,Branch potassium (K) content per branch dry mass,1,NA,NA,NA,864
550,Branch respiration rate per branch dry mass,1,NA,NA,NA,442
551,Branch respiration rate per branch nitrogen (N) content,1,NA,NA,NA,444
552,Branch respiration rate per branch surface area,1,NA,NA,NA,446
553,Branch respiration rate per branch volume,1,NA,NA,NA,453
554,Branch respiration temperature dependence,1,NA,NA,NA,445
555,Branch sapwood lumen to sapwood area ratio,1,NA,NA,NA,3659
556,Branch spines density,1,NA,NA,NA,3627
557,Branch sulfur (S) content per branch dry mass,1,NA,NA,NA,2978
558,Branch wood carbon isotope ratio (delta 13C),1,NA,NA,NA,3707
559,Branch wood carbon/nitogen (C/N) ratio,1,NA,NA,NA,3703
560,Branch wood nitrogen (N) content per dry mass,1,NA,NA,NA,3704
561,Branch wood nitrogen isotope ratio (delta 15N),1,NA,NA,NA,3708
562,Branch xylem water content per dry mass (saturated),1,NA,NA,NA,3863
563,Branch zinc (Zn) content per branch dry mass,1,NA,NA,NA,2979
564,Bud burst phenology (leaf-buds),1,NA,NA,NA,3105
565,Bud frost hardiness (leaf-buds),1,NA,NA,NA,3104
566,Bud physical defence,1,NA,NA,NA,3103
567,Bud source,1,NA,NA,NA,3102
568,Budbank seasonality,1,NA,NA,NA,865
569,"Budbank type belowground (Belowground Bud Bank, BBB)",1,NA,NA,NA,4080
570,Coarse root 12 phenol content per coarse root carbon (C) content,1,NA,NA,NA,1625
571,Coarse root aluminium (Al) content per coarse root dry mass,1,NA,NA,NA,643
572,Coarse root antimony (Sb) content per coarse root dry mass,1,NA,NA,NA,649
573,Coarse root arabinans content per coarse root dry mass,1,NA,NA,NA,1609
574,Coarse root arsenic (As) content per coarse root dry mass,1,NA,NA,NA,657
575,Coarse root bound phenol content per coarse root carbon (C) content,1,NA,NA,NA,1611
576,Coarse root branching intensity 3: number of root tips per total coarse root length,1,NA,NA,NA,3176
577,Coarse root cadmium (Cd) content per coarse root dry mass,1,NA,NA,NA,651
578,Coarse root calcium (Ca) content per coarse root dry mass,1,NA,NA,NA,641
579,Coarse root calcium (Ca) content per coarse root dry mass,1,NA,NA,NA,1544
580,Coarse root carbon (C) content not hydrolyzable in acid extractives per coarse root carbon (C) conte,1,NA,NA,NA,1622
581,Coarse root carbon (C) content per coarse root dry mass,1,NA,NA,NA,456
582,Coarse root carbon (C) content per coarse root dry mass,1,NA,NA,NA,1527
583,Coarse root carbon (C) content per ground area,1,NA,NA,NA,1761
584,Coarse root carbon/nitrogen (C/N) ) ratio,1,NA,NA,NA,166
585,Coarse root carbon/nitrogen (C/N) ratio,1,NA,NA,NA,1545
586,Coarse root cellulose and hemicellulose content per coarse root dry mass,1,NA,NA,NA,1599
587,Coarse root cellulose content per coarse root dry mass,1,NA,NA,NA,1529
588,Coarse root chromium (Cr) content per coarse root dry mass,1,NA,NA,NA,658
589,Coarse root cinnamyl phenol content per coarse root carbon (C) content,1,NA,NA,NA,1612
590,Coarse root Cl- ion content per coarse root dry mass,1,NA,NA,NA,1605
591,Coarse root conduit diameter,1,NA,NA,NA,1577
592,Coarse root copper (Cu) content per coarse root dry mass,1,NA,NA,NA,654
593,Coarse root cortex thickness,1,NA,NA,NA,1563
594,Coarse root cross-sectional fraction of stele area to coarse root area,1,NA,NA,NA,1570
595,Coarse root debris decomposition rate constant ,1,NA,NA,NA,1775
596,Coarse root decomposition: fraction nitrogen (N) remaining,1,NA,NA,NA,3189
597,Coarse root decomposition: fraction of coarse root dry mass not decomposed to original coarse root d,1,NA,NA,NA,1653
598,Coarse root density on screen: number of coarse roots per area of in-growth screen,1,NA,NA,NA,1759
599,Coarse root diameter,1,NA,NA,NA,1526
600,Coarse root dry mass fraction in respective root diameter class,1,NA,NA,NA,1750
601,Coarse root dry mass fraction in respective root order,1,NA,NA,NA,1751
602,Coarse root dry mass per coarse root fresh mass (coarse root dry matter content; RDMC),1,NA,NA,NA,1538
603,Coarse root dry mass per soil volume,1,NA,NA,NA,1757
604,Coarse root dry mass to leaf dry mass ratio,1,NA,NA,NA,1747
605,Coarse root dry mass turnover,1,NA,NA,NA,1698
606,Coarse root dry mass turnover rate,1,NA,NA,NA,1699
607,Coarse root ethanol soluble compounds per coarse root dry mass,1,NA,NA,NA,1613
608,Coarse root free phenols content per coarse root carbon (C) content,1,NA,NA,NA,1614
609,Coarse root galactans content per coarse root dry mass,1,NA,NA,NA,1615
610,Coarse root growth: coarse root carbon (C) production per ground area and time,1,NA,NA,NA,1675
611,Coarse root growth: coarse root dry mass production per ground area per day,1,NA,NA,NA,1679
612,Coarse root growth: coarse root dry mass production per ground area per duration of exposition,1,NA,NA,NA,1678
613,Coarse root growth: coarse root dry mass production per ground area per year,1,NA,NA,NA,1676
614,Coarse root growth: coarse root elongation,1,NA,NA,NA,1682
615,Coarse root growth: coarse root length production per ground area per year,1,NA,NA,NA,1685
616,Coarse root growth: coarse root surface area produced per ground area per year,1,NA,NA,NA,1694
617,Coarse root growth: fraction of coarse root number that has elongated since last measurement to tota,1,NA,NA,NA,1681
618,Coarse root hemicellulose content per coarse root dry mass,1,NA,NA,NA,1598
619,Coarse root inner bark density,1,NA,NA,NA,3749
620,Coarse root inner bark soluble sugar concentration,1,NA,NA,NA,3742
621,Coarse root inner bark starch concentration,1,NA,NA,NA,3744
622,Coarse root inner bark thickness,1,NA,NA,NA,3740
623,Coarse root inner bark total non-structural carbohydrate concentration ,1,NA,NA,NA,3746
624,Coarse root iron (Fe) content per coarse root dry mass,1,NA,NA,NA,644
625,Coarse root lead (Pb) content per coarse root dry mass,1,NA,NA,NA,652
626,Coarse root length density (RLD): coarse root length per ground area,1,NA,NA,NA,1768
627,Coarse root length fraction in respective root diameter class,1,NA,NA,NA,1752
628,Coarse root length per soil volume,1,NA,NA,NA,1769
629,Coarse root length: distance from coarse root base to tip,1,NA,NA,NA,1718
630,Coarse root lifespan: fraction of coarse roots that live to the age in “coarse root age”,1,NA,NA,NA,1658
631,Coarse root lignin content per coarse root dry mass,1,NA,NA,NA,1528
632,Coarse root lignin phenol content per coarse root carbon (C) content,1,NA,NA,NA,1616
633,Coarse root lignin phenol vegetation index,1,NA,NA,NA,1776
634,Coarse root magnesium (Mg) content per coarse root dry mass,1,NA,NA,NA,642
635,Coarse root manganese (Mn) content per coarse root dry mass,1,NA,NA,NA,1559
636,Coarse root mannans content per coarse root dry mass,1,NA,NA,NA,1619
637,Coarse root mercury (Hg) content per coarse root dry mass,1,NA,NA,NA,648
638,Coarse root molybdenum (Mo) content per coarse root dry mass,1,NA,NA,NA,650
639,Coarse root mortality: coarse root dry mass mortality per ground area and time,1,NA,NA,NA,1664
640,Coarse root necromass (dead dry mass) per ground area for specified soil depth increment,1,NA,NA,NA,1762
641,Coarse root necromass to biomass ratio,1,NA,NA,NA,1774
642,Coarse root nickel (Ni) content per coarse root dry mass,1,NA,NA,NA,653
643,Coarse root nitrogen (N) content per coarse root dry mass,1,NA,NA,NA,459
644,Coarse root nitrogen (N) content per ground area,1,NA,NA,NA,455
645,Coarse root nitrogen (N) uptake of molar 15N-Glycine per shoot dry mass,1,NA,NA,NA,3196
646,Coarse root nitrogen (N) uptake of molar 15NH4+ per shoot dry mass,1,NA,NA,NA,3197
647,Coarse root nitrogen (N) uptake of molar 15NO3- per shoot dry mass,1,NA,NA,NA,3198
648,Coarse root nitrogen (N) uptake of molar inorganic N uptake per coarse root area,1,NA,NA,NA,3200
649,Coarse root nitrogen (N) uptake of molar NH4+ uptake per coarse root area,1,NA,NA,NA,3201
650,Coarse root nitrogen (N) uptake of molar NO3- uptake per coarse root area,1,NA,NA,NA,3202
651,Coarse root nitrogen (N) uptake of molar organic N uptake per coarse root area,1,NA,NA,NA,3203
652,Coarse root nitrogen (N) uptake of molar total 15N per shoot dry mass,1,NA,NA,NA,3199
653,Coarse root nitrogen (N) uptake per ground area per year,1,NA,NA,NA,1732
654,Coarse root p-hydroxy phenol content per coarse root carbon (C) content,1,NA,NA,NA,1624
655,Coarse root phosphorus (P) content per coarse root dry mass,1,NA,NA,NA,620
656,Coarse root photosynthetic bark ,1,NA,NA,NA,3741
657,Coarse root potassium (K) content per coarse root dry mass,1,NA,NA,NA,646
658,"Coarse root ratio of 3,5-dihydroxybenzoic acid groups to vanillyl phenols",1,NA,NA,NA,1639
659,Coarse root ratio of number of acid groups to number of aldehyde groups in syringyl phenols,1,NA,NA,NA,1637
660,Coarse root ratio of number of acid groups to number of aldehyde groups in vanillyl phenols,1,NA,NA,NA,1638
661,Coarse root ratio of of cinnamyl phenol to vanillyl phenol,1,NA,NA,NA,1641
662,Coarse root ratio of of syringyl phenol to vanillyl phenol,1,NA,NA,NA,1645
663,Coarse root ratio of vanillyl phenol to lignin phenol,1,NA,NA,NA,1646
664,Coarse root relative inner bark thickness,1,NA,NA,NA,3752
665,Coarse root relative total bark thickness,1,NA,NA,NA,3751
666,Coarse root respiration rate per coarse root dry mass,1,NA,NA,NA,1535
667,Coarse root rhamnans content per coarse root dry mass,1,NA,NA,NA,1628
668,Coarse root rooting depth,1,NA,NA,NA,1521
669,Coarse root rooting depth: fraction of coarse root dry mass contained in depth interval,1,NA,NA,NA,1773
670,Coarse root silicon (Si) content per coarse root dry mass,1,NA,NA,NA,1560
671,Coarse root sodium (Na) content per coarse root dry mass,1,NA,NA,NA,645
672,Coarse root sodium (Na+) ion content per coarse root dry mass,1,NA,NA,NA,1606
673,Coarse root starch content per dry mass,1,NA,NA,NA,3187
674,Coarse root stele diameter,1,NA,NA,NA,1569
675,Coarse root stele fraction: stele diameter divided by coarse root diameter,1,NA,NA,NA,1568
676,Coarse root sulfur (S) content per coarse root dry mass,1,NA,NA,NA,647
677,Coarse root surface area fraction in respective root order,1,NA,NA,NA,1754
678,Coarse root surface area per coarse root dry mass (specific coarse root area),1,NA,NA,NA,1557
679,Coarse root syringyl phenol content per coarse root carbon (C) content,1,NA,NA,NA,1630
680,Coarse root thallium (Ti) content per coarse root dry mass,1,NA,NA,NA,655
681,Coarse root tissue density (coarse root dry mass per coarse root volume),1,NA,NA,NA,1525
682,Coarse root to fine root mass ratio,1,NA,NA,NA,1019
683,Coarse root total bark density,1,NA,NA,NA,3748
684,Coarse root total bark thickness,1,NA,NA,NA,3739
685,Coarse root total non-structural carbon (TNC) content per coarse root dry mass,1,NA,NA,NA,1536
686,Coarse root vanillyl phenol content per coarse root carbon (C) content,1,NA,NA,NA,1632
687,Coarse root volume per ground area,1,NA,NA,NA,1772
688,Coarse root water or ethanol soluble compounds per coarse root dry mass,1,NA,NA,NA,1633
689,Coarse root water soluble compounds per coarse root dry mass,1,NA,NA,NA,1634
690,Coarse root wood soluble sugar concentration,1,NA,NA,NA,3743
691,Coarse root wood starch concentration,1,NA,NA,NA,3745
692,Coarse root wood total non-structural carbohydrate concentration,1,NA,NA,NA,3747
693,Coarse root xylans content per coarse root dry mass,1,NA,NA,NA,1636
694,Coarse root xylem vessel density in stele: number of xylem vessels per square millimeter of coarse r,1,NA,NA,NA,1575
695,Coarse root zinc (Zn) content per coarse root dry mass,1,NA,NA,NA,656
696,Coarse woody debris (CWD) branch: calcium (Ca) content per branch CWD dry mass,1,NA,NA,NA,840
697,Coarse woody debris (CWD) branch: carbon (C) content per branch CWD dry mass,1,NA,NA,NA,841
698,Coarse woody debris (CWD) branch: carbon/nitrogen (C/N) ratio,1,NA,NA,NA,842
699,Coarse woody debris (CWD) branch: cellulose content per branch CWD dry mass,1,NA,NA,NA,843
700,Coarse woody debris (CWD) branch: copper (Cu) content per branch CWD dry mass,1,NA,NA,NA,844
701,Coarse woody debris (CWD) branch: decomposition rate,1,NA,NA,NA,845
702,Coarse woody debris (CWD) branch: decomposition rate constant,1,NA,NA,NA,846
703,Coarse woody debris (CWD) branch: density,1,NA,NA,NA,847
704,Coarse woody debris (CWD) branch: hemicellulose content per branch CWD dry mass,1,NA,NA,NA,848
705,Coarse woody debris (CWD) branch: iron (Fe) content per branch CWD dry mass,1,NA,NA,NA,849
706,Coarse woody debris (CWD) branch: lignin content per branch CWD dry mass,1,NA,NA,NA,850
707,Coarse woody debris (CWD) branch: lignin/nitrogen (lignin/N) ratio,1,NA,NA,NA,851
708,Coarse woody debris (CWD) branch: magnesium (Mg) content per branch CWD dry mass,1,NA,NA,NA,852
709,Coarse woody debris (CWD) branch: manganese (Mn) content per branch CWD dry mass,1,NA,NA,NA,853
710,Coarse woody debris (CWD) branch: nitrogen (N) content per branch CWD dry mass,1,NA,NA,NA,854
711,Coarse woody debris (CWD) branch: phosphorus (P) content per branch CWD dry mass,1,NA,NA,NA,855
712,Coarse woody debris (CWD) branch: potassium (K) content per branch CWD dry mass,1,NA,NA,NA,856
713,Coarse woody debris (CWD) branch: rot type,1,NA,NA,NA,857
714,Coarse woody debris (CWD) branch: sodium (Na) content per branch CWD dry mass,1,NA,NA,NA,858
715,Coarse woody debris (CWD) branch: sulfur (S) content per branch CWD dry mass,1,NA,NA,NA,859
716,Coarse woody debris (CWD) branch: zinc (Zn) content per branch CWD dry mass,1,NA,NA,NA,860
717,Coarse woody debris (CWD) root: calcium (Ca) content per coarse root CWD dry mass,1,NA,NA,NA,1057
718,Coarse woody debris (CWD) root: carbon (C) content per coarse root CWD dry mass,1,NA,NA,NA,1058
719,Coarse woody debris (CWD) root: carbon/nitrogen (C/N) ratio,1,NA,NA,NA,1059
720,Coarse woody debris (CWD) root: cellulose content per coarse root CWD dry mass,1,NA,NA,NA,1060
721,Coarse woody debris (CWD) root: decomposition rate,1,NA,NA,NA,1061
722,Coarse woody debris (CWD) root: decomposition rate constant,1,NA,NA,NA,1062
723,Coarse woody debris (CWD) root: density,1,NA,NA,NA,1063
724,Coarse woody debris (CWD) root: lignin content per coarse root CWD dry mass,1,NA,NA,NA,1064
725,Coarse woody debris (CWD) root: lignin/nitrogen (lignin/N) ratio,1,NA,NA,NA,1065
726,Coarse woody debris (CWD) root: magnesium (Mg) content per coarse root CWD dry mass,1,NA,NA,NA,1066
727,Coarse woody debris (CWD) root: manganese (Mn) content per coarse root CWD dry mass,1,NA,NA,NA,1067
728,Coarse woody debris (CWD) root: nitrogen (N) content per coarse root CWD dry mass,1,NA,NA,NA,1262
729,Coarse woody debris (CWD) root: phosphorus (P) content per coarse root CWD dry mass,1,NA,NA,NA,1068
730,Coarse woody debris (CWD) root: potassium (K) content per coarse root CWD dry mass,1,NA,NA,NA,1069
731,Coarse woody debris (CWD) root: rot type,1,NA,NA,NA,1070
732,Coarse woody debris (CWD) root: sodium (Na) content per coarse root CWD dry mass,1,NA,NA,NA,1071
733,Coarse woody debris (CWD) root: wood fraction,1,NA,NA,NA,1072
734,Coarse woody debris (CWD) root: zinc (Zn) content per coarse root CWD dry mass,1,NA,NA,NA,1073
735,Coarse woody debris (CWD) stem: acetals content per stem CWD,1,NA,NA,NA,1147
736,Coarse woody debris (CWD) stem: alkyls content per stem CWD,1,NA,NA,NA,1148
737,Coarse woody debris (CWD) stem: aluminium (Al) content per stem CWD,1,NA,NA,NA,1149
738,Coarse woody debris (CWD) stem: aromatic content per stem CWD,1,NA,NA,NA,1150
739,Coarse woody debris (CWD) stem: bark fraction,1,NA,NA,NA,1151
740,Coarse woody debris (CWD) stem: calcium (Ca) content per stem CWD,1,NA,NA,NA,1152
741,Coarse woody debris (CWD) stem: carbon (C) content per stem CWD,1,NA,NA,NA,1153
742,Coarse woody debris (CWD) stem: carbon/nitrogen (C/N) ratio,1,NA,NA,NA,1154
743,Coarse woody debris (CWD) stem: carboxyls content per stem CWD,1,NA,NA,NA,1155
744,Coarse woody debris (CWD) stem: cellulose content per stem CWD,1,NA,NA,NA,1156
745,Coarse woody debris (CWD) stem: decomposition rate,1,NA,NA,NA,1157
746,Coarse woody debris (CWD) stem: decomposition rate constant,1,NA,NA,NA,1158
747,Coarse woody debris (CWD) stem: iron (Fe) content per stem CWD,1,NA,NA,NA,1159
748,Coarse woody debris (CWD) stem: lignin content per stem CWD,1,NA,NA,NA,1160
749,Coarse woody debris (CWD) stem: lignin/nitrogen ratio,1,NA,NA,NA,1161
750,Coarse woody debris (CWD) stem: magnesium (Mg) content per stem CWD,1,NA,NA,NA,1162
751,Coarse woody debris (CWD) stem: manganese (Mn) content per stem CWD,1,NA,NA,NA,1163
752,Coarse woody debris (CWD) stem: N-alkyl content per stem CWD,1,NA,NA,NA,1164
753,Coarse woody debris (CWD) stem: nitrogen (N) content per stem CWD,1,NA,NA,NA,1165
